"","year","budget","company","country","director","genre","gross","name","rating","released","runtime","score","star","votes","writer","Factor","Dollar","Equivalent","Newbudget","Newgross"
"795",1989,1e+07,"Norman Twain Productions","USA","John G. Avildsen","Drama",31906454,"Lean on Me","PG-13","1989-03-03",108,7.4,"Morgan Freeman",15445,"Michael Schiffer",2,"$1,205.00 ","$2,414.32 ",2e+07,63812908
"796",1989,0,"Allarts","Netherlands","Peter Greenaway","Crime",7724701,"The Cook, the Thief, His Wife & Her Lover","NC-17","1990-04-06",124,7.6,"Richard Bohringer",28906,"Peter Greenaway",2,"$1,205.00 ","$2,414.32 ",0,15449402
"797",1989,27800000,"Paramount Pictures","USA","William Shatner","Action",52210049,"Star Trek V: The Final Frontier","PG","1989-06-09",107,5.4,"William Shatner",47303,"Gene Roddenberry",2,"$1,205.00 ","$2,414.32 ",55600000,104420098
"798",1989,7500000,"Zanuck Company, The","USA","Bruce Beresford","Drama",106593296,"Driving Miss Daisy","PG","1990-01-26",99,7.4,"Morgan Freeman",79478,"Alfred Uhry",2,"$1,205.00 ","$2,414.32 ",1.5e+07,213186592
"799",1989,1e+07,"David Foster Productions","USA","Graeme Clifford","Action",2777280,"Gleaming the Cube","PG-13","1989-01-13",100,6.2,"Christian Slater",5688,"Michael Tolkin",2,"$1,205.00 ","$2,414.32 ",2e+07,5554560
"800",1989,22500000,"Columbia Pictures Corporation","USA","Brian De Palma","Crime",18671317,"Casualties of War","R","1989-08-18",113,7.1,"Michael J. Fox",35439,"Daniel Lang",2,"$1,205.00 ","$2,414.32 ",4.5e+07,37342634
"801",1989,0,"Trans World Entertainment (TWE)","USA","Dorian Walker","Comedy",27843,"Teen Witch","PG-13","1989-04-28",90,6.2,"Robyn Lively",6711,"Robin Menken",2,"$1,205.00 ","$2,414.32 ",0,55686
"802",1989,1.8e+07,"TriStar Pictures","USA","Arthur Hiller","Comedy",46908987,"See No Evil, Hear No Evil","R","1989-05-12",103,6.8,"Richard Pryor",40102,"Earl Barret",2,"$1,205.00 ","$2,414.32 ",3.6e+07,93817974
"803",1989,1500000,"Kings Road Entertainment","USA","Mark DiSalle","Action",14697005,"Kickboxer","R","1989-09-08",97,6.4,"Jean-Claude Van Damme",40427,"Mark DiSalle",2,"$1,205.00 ","$2,414.32 ",3e+06,29394010
"804",1989,6e+06,"New Line Cinema","USA","Stephen Hopkins","Fantasy",22168359,"A Nightmare on Elm Street 5: The Dream Child","R","1989-08-11",89,5.1,"Robert Englund",32517,"Wes Craven",2,"$1,205.00 ","$2,414.32 ",1.2e+07,44336718
"805",1989,3e+06,"Magnum Pictures Inc.","USA","Dominique Othenin-Girard","Horror",11642254,"Halloween 5","R","1989-10-13",96,5.2,"Donald Pleasence",25314,"John Carpenter",2,"$1,205.00 ","$2,414.32 ",6e+06,23284508
"806",1989,0,"Touchstone Pictures","USA","Roger Spottiswoode","Comedy",71079915,"Turner & Hooch","PG","1989-07-28",97,6.1,"Tom Hanks",52638,"Dennis Shryack",2,"$1,205.00 ","$2,414.32 ",0,142159830
"807",1989,0,"Kennedy Miller Productions","Australia","Phillip Noyce","Horror",7825009,"Terror a bordo","R","1989-04-07",96,6.8,"Nicole Kidman",31343,"Terry Hayes",2,"$1,205.00 ","$2,414.32 ",0,15650018
"808",1989,5e+06,"Paramount Pictures","USA","Rob Hedden","Adventure",14343976,"Friday the 13th Part VIII: Jason Takes Manhattan","R","1989-07-28",100,4.6,"Jensen Daggett",25441,"Rob Hedden",2,"$1,205.00 ","$2,414.32 ",1e+07,28687952
"809",1989,3e+07,"Eddie Murphy Productions","USA","Eddie Murphy","Comedy",60864870,"Harlem Nights","R","1989-11-17",116,5.9,"Eddie Murphy",15602,"Eddie Murphy",2,"$1,205.00 ","$2,414.32 ",6e+07,121729740
"810",1989,3e+07,"Paramount Pictures","USA","Ridley Scott","Action",46212055,"Black Rain","R","1989-09-22",125,6.6,"Michael Douglas",42038,"Craig Bolotin",2,"$1,205.00 ","$2,414.32 ",6e+07,92424110
"811",1989,13800000,"Goldcrest Films International","Ireland","Don Bluth","Animation",27100027,"All Dogs Go to Heaven","G","1989-11-17",84,6.7,"Dom DeLuise",29118,"Don Bluth",2,"$1,205.00 ","$2,414.32 ",27600000,54200054
"812",1989,5e+05,"Cannon Entertainment","USA","Albert Pyun","Action",10166459,"Cyborg","R","1989-04-07",86,5,"Jean-Claude Van Damme",24943,"Albert Pyun",2,"$1,205.00 ","$2,414.32 ",1e+06,20332918
"813",1989,8e+06,"Universal Pictures","USA","Michael Ritchie","Comedy",35150960,"Fletch Lives","PG","1989-03-17",95,6.1,"Chevy Chase",16426,"Gregory McDonald",2,"$1,205.00 ","$2,414.32 ",1.6e+07,70301920
"814",1989,6e+06,"Finnegan/Pinchuk Productions","USA","Todd Holland","Adventure",14278900,"The Wizard","PG","1989-12-15",96,6,"Fred Savage",11308,"David Chisholm",2,"$1,205.00 ","$2,414.32 ",1.2e+07,28557800
"815",1989,0,"Twentieth Century Fox Film Corporation","USA","Danny DeVito","Comedy",86888546,"The War of the Roses","R","1989-12-08",116,6.8,"Michael Douglas",40673,"Warren Adler",2,"$1,205.00 ","$2,414.32 ",0,173777092
"816",1989,9e+06,"Renaissance Films","UK","Kenneth Branagh","Action",10161099,"Henry V","PG-13","1989-11-08",137,7.7,"Kenneth Branagh",24726,"William Shakespeare",2,"$1,205.00 ","$2,414.32 ",1.8e+07,20322198
"817",1989,1.8e+07,"Fries Entertainment","USA","Jeff Kanew","Adventure",8508843,"Troop Beverly Hills","PG","1989-03-24",105,5.5,"Shelley Long",7942,"Ava Ostern Fries",2,"$1,205.00 ","$2,414.32 ",3.6e+07,17017686
"818",1989,1.9e+07,"Universal Pictures","USA","Harold Becker","Crime",58571513,"Sea of Love","R","1989-09-15",113,6.8,"Al Pacino",32138,"Richard Price",2,"$1,205.00 ","$2,414.32 ",3.8e+07,117143026
"819",1989,5e+06,"Movie Group, The","USA","Robert Radler","Action",1700000,"Best of the Best","PG-13","1989-11-10",97,6.4,"Eric Roberts",10215,"Phillip Rhee",2,"$1,205.00 ","$2,414.32 ",1e+07,3400000
"820",1989,0,"Brooksfilms","USA","Chris Walas","Horror",20021322,"The Fly II","R","1989-02-10",105,4.9,"Eric Stoltz",18023,"Mick Garris",2,"$1,205.00 ","$2,414.32 ",0,40042644
"821",1989,0,"Lightning Pictures","USA","Kathryn Bigelow","Action",8220000,"Blue Steel","R","1990-03-16",102,5.6,"Jamie Lee Curtis",9921,"Kathryn Bigelow",2,"$1,205.00 ","$2,414.32 ",0,16440000
"822",1989,0,"Crescent Film Enterprises","USA","Joan Micklin Silver","Comedy",3960327,"Loverboy","PG-13","1989-04-28",98,5.9,"Patrick Dempsey",5949,"Robin Schiff",2,"$1,205.00 ","$2,414.32 ",0,7920654
"823",1989,3.3e+07,"Renn Productions","France","Milos Forman","Drama",1132112,"Valmont relaciones peligrosas","R","1989-11-17",137,7,"Colin Firth",10789,"Choderlos de Laclos",2,"$1,205.00 ","$2,414.32 ",6.6e+07,2264224
"824",1989,2500000,"Avenue Pictures","USA","Gus Van Sant","Crime",4729352,"Drugstore Cowboy","R","1989-10-20",102,7.4,"Matt Dillon",26923,"James Fogle",2,"$1,205.00 ","$2,414.32 ",5e+06,9458704
"825",1989,0,"Deseo, El","Spain","Pedro Almodóvar","Comedy",4087361,"Tie Me Up! Tie Me Down!","NC-17","1990-04-12",101,7,"Victoria Abril",19654,"Pedro Almodóvar",2,"$1,205.00 ","$2,414.32 ",0,8174722
"826",1989,0,"Lightning Pictures","USA","Marc Rocco","Comedy",5552441,"Dream a Little Dream","PG-13","1989-03-03",114,5.9,"Corey Feldman",5231,"Daniel Jay Franklin",2,"$1,205.00 ","$2,414.32 ",0,11104882
"827",1989,7e+06,"New World Pictures","USA","Steve Miner","Action",9094451,"Warlock","R","1991-01-11",103,6.2,"Julian Sands",12449,"David Twohy",2,"$1,205.00 ","$2,414.32 ",1.4e+07,18188902
"828",1989,3.5e+07,"TMS Entertainment","Japan","Masami Hata","Family",1368210,"Little Nemo: Adventures in Slumberland","G","1992-08-21",85,7.2,"Gabriel Damon",5800,"Chris Columbus",2,"$1,205.00 ","$2,414.32 ",7e+07,2736420
"829",1989,0,"Alliance Communications Corporation","Canada","Jean-Claude Lord","Drama",536508,"Eddie and the Cruisers II: Eddie Lives!","PG-13","1989-08-18",99,6.2,"Michael Paré",2273,"P.F. Kluge",2,"$1,205.00 ","$2,414.32 ",0,1073016
"830",1989,2.4e+07,"White Eagle","USA","John Flynn","Crime",22099847,"Lock Up","R","1989-08-04",109,6.4,"Sylvester Stallone",32079,"Richard Smith",2,"$1,205.00 ","$2,414.32 ",4.8e+07,44199694
"831",1989,3e+06,"High Bar Productions","USA","Jim Wheat","Horror",76325,"After Midnight","R","1989-11-03",90,5.6,"Jillian McWhirter",1173,"Ken Wheat",2,"$1,205.00 ","$2,414.32 ",6e+06,152650
"832",1989,0,"First Millenium Partnership","USA","Michael Anderson","Drama",5777099,"Millennium","PG-13","1989-08-25",108,5.7,"Kris Kristofferson",5238,"John Varley",2,"$1,205.00 ","$2,414.32 ",0,11554198
"833",1989,5e+06,"Cinecorp SAC","USA","Jay Levey","Comedy",6157157,"UHF","PG-13","1989-07-21",97,7,"'Weird Al' Yankovic",22399,"'Weird Al' Yankovic",2,"$1,205.00 ","$2,414.32 ",1e+07,12314314
"834",1989,1.3e+07,"Gladden Entertainment","USA","Steve Kloves","Drama",16823529,"The Fabulous Baker Boys","R","1989-10-13",114,6.8,"Jeff Bridges",18751,"Steve Kloves",2,"$1,205.00 ","$2,414.32 ",2.6e+07,33647058
"835",1989,5e+06,"Palace Pictures","UK","Zelda Barron","Comedy",6957975,"Shag","PG","1989-07-21",98,6.3,"Phoebe Cates",3203,"Lanier Laney",2,"$1,205.00 ","$2,414.32 ",1e+07,13915950
"836",1989,1.9e+07,"Jack Rollins & Charles H. Joffe Productions","USA","Woody Allen","Comedy",18254702,"Crimes and Misdemeanors","PG-13","1989-11-03",104,8,"Martin Landau",46269,"Woody Allen",2,"$1,205.00 ","$2,414.32 ",3.8e+07,36509404
"837",1989,2800000,"JVC Entertainment Networks","USA","Jim Jarmusch","Comedy",367879,"Mystery Train","R","1989-11-17",110,7.6,"Masatoshi Nagase",20241,"Jim Jarmusch",2,"$1,205.00 ","$2,414.32 ",5600000,735758
"838",1989,0,"Orion Pictures","USA","Jim McBride","Biography",13741060,"Great Balls of Fire!","PG-13","1989-06-30",108,6.2,"Dennis Quaid",13448,"Myra Lewis",2,"$1,205.00 ","$2,414.32 ",0,27482120
"839",1989,8e+06,"Carolco Entertainment","USA","Sean S. Cunningham","Action",8143225,"DeepStar Six","R","1989-01-13",105,5.2,"Greg Evigan",7701,"Lewis Abernathy",2,"$1,205.00 ","$2,414.32 ",1.6e+07,16286450
"840",1989,5e+06,"Alive Films","USA","Wes Craven","Comedy",16554699,"Shocker","R","1989-10-27",109,5.4,"Michael Murphy",12181,"Wes Craven",2,"$1,205.00 ","$2,414.32 ",1e+07,33109398
"841",1989,1.5e+07,"Touchstone Pictures","USA","Francis Veber","Action",40590000,"Three Fugitives","PG-13","1989-01-27",96,6.1,"Nick Nolte",9199,"Francis Veber",2,"$1,205.00 ","$2,414.32 ",3e+07,81180000
"842",1989,0,"Paramount Pictures","UK","Lewis Gilbert","Comedy",6353913,"Shirley Valentine","R","1989-08-30",108,7.2,"Pauline Collins",5718,"Willy Russell",2,"$1,205.00 ","$2,414.32 ",0,12707826
"843",1989,1e+07,"TriStar Pictures","USA","Phillip Noyce","Action",2692037,"Blind Fury","R","1990-03-16",86,6.3,"Rutger Hauer",11576,"Ryôzô Kasahara",2,"$1,205.00 ","$2,414.32 ",2e+07,5384074
"844",1989,1.2e+07,"Lorimar Film Entertainment","USA","John Irvin","Action",15942628,"Next of Kin","R","1989-10-20",108,5.7,"Patrick Swayze",7644,"Michael Jenning",2,"$1,205.00 ","$2,414.32 ",2.4e+07,31885256
"845",1989,1.5e+07,"Touchstone Pictures","USA","Woody Allen","Comedy",10763469,"New York Stories","PG","1989-03-10",124,6.4,"Woody Allen",14652,"Richard Price",2,"$1,205.00 ","$2,414.32 ",3e+07,21526938
"846",1989,1e+07,"Empire Pictures","USA","Stuart Gordon","Action",1272977,"Robot Jox","PG","1990-11-21",85,5.3,"Gary Graham",4665,"Stuart Gordon",2,"$1,205.00 ","$2,414.32 ",2e+07,2545954
"847",1989,1.5e+07,"Universal Pictures","USA","Howard Zieff","Comedy",28890240,"The Dream Team","PG-13","1989-04-07",113,6.5,"Michael Keaton",10768,"Jon Connolly",2,"$1,205.00 ","$2,414.32 ",3e+07,57780480
"848",1989,0,"Orion Pictures","USA","Susan Seidelman","Comedy",15351421,"She-Devil","PG-13","1989-12-08",99,5.5,"Meryl Streep",13531,"Fay Weldon",2,"$1,205.00 ","$2,414.32 ",0,30702842
"849",1989,4e+06,"Lightyear Entertainment","USA","Jim Wynorski","Sci-Fi",192816,"The Return of Swamp Thing","PG-13","1989-05-12",84,4.5,"Dick Durock",3054,"Len Wein",2,"$1,205.00 ","$2,414.32 ",8e+06,385632
"850",1989,0,"TriStar Pictures","USA","Sidney Lumet","Crime",12195695,"Family Business","R","1989-12-15",110,5.7,"Sean Connery",10221,"Vincent Patrick",2,"$1,205.00 ","$2,414.32 ",0,24391390
"851",1989,2e+07,"Paramount Pictures","USA","Neil Jordan","Comedy",10555348,"We're No Angels","PG-13","1989-12-15",106,6,"Robert De Niro",18558,"David Mamet",2,"$1,205.00 ","$2,414.32 ",4e+07,21110696
"852",1989,1.6e+07,"TriStar Pictures","USA","Emile Ardolino","Comedy",16278590,"Chances Are","PG","1989-03-10",108,6.4,"Cybill Shepherd",9105,"Perry Howze",2,"$1,205.00 ","$2,414.32 ",3.2e+07,32557180
"853",1989,2e+07,"Carolco Pictures","USA","Walter Hill","Crime",7237794,"Johnny Handsome","R","1989-09-29",94,6.1,"Mickey Rourke",7483,"John Godey",2,"$1,205.00 ","$2,414.32 ",4e+07,14475588
"854",1989,1.7e+07,"Gordon Company","USA","Rod Daniel","Action",43247647,"K-9","PG-13","1989-04-28",101,6,"Jim Belushi",27310,"Steven Siegel",2,"$1,205.00 ","$2,414.32 ",3.4e+07,86495294
"855",1989,0,"British Screen Productions","UK","Michael Caton-Jones","Drama",8800000,"Scandal","R","1989-04-28",115,6.5,"John Hurt",3972,"Michael Thomas",2,"$1,205.00 ","$2,414.32 ",0,17600000
"856",1989,0,"21st Century Film Corporation","USA","Dwight H. Little","Drama",3953745,"The Phantom of the Opera","R","1989-11-03",93,5.5,"Robert Englund",3032,"Gaston Leroux",2,"$1,205.00 ","$2,414.32 ",0,7907490
"857",1989,0,"Paramount Pictures","USA","Roland Joffé","Biography",3563162,"Fat Man and Little Boy","PG-13","1989-10-20",127,6.5,"Paul Newman",5811,"Bruce Robinson",2,"$1,205.00 ","$2,414.32 ",0,7126324
"858",1989,0,"Golan-Globus Productions","USA","J. Lee Thompson","Action",3416846,"Kinjite: Forbidden Subjects","R","1989-02-03",97,5.4,"Charles Bronson",2162,"Harold Nebenzal",2,"$1,205.00 ","$2,414.32 ",0,6833692
"859",1989,0,"London Weekend Television (LWT)","UK","Mel Smith","Comedy",510712,"The Tall Guy","R","1990-09-21",92,6.2,"Jeff Goldblum",3878,"Richard Curtis",2,"$1,205.00 ","$2,414.32 ",0,1021424
"860",1989,0,"Not specified","USA","Martin Davidson","Drama",1097333,"Heart of Dixie","PG","1989-08-25",95,5.2,"Ally Sheedy",569,"Anne Rivers Siddons",2,"$1,205.00 ","$2,414.32 ",0,2194666
"861",1989,0,"Lorimar Film Entertainment","USA","John Frankenheimer","Action",8125592,"Dead Bang","R","1989-03-24",102,6.1,"Don Johnson",2720,"Robert Foster",2,"$1,205.00 ","$2,414.32 ",0,16251184
"862",1989,0,"Arenafilm","Australia","Jane Campion","Comedy",938065,"Sweetie","R","1989-09-28",97,6.9,"Geneviève Lemon",2603,"Gerard Lee",2,"$1,205.00 ","$2,414.32 ",0,1876130
"863",1989,75000,"Action Features","USA","Hal Hartley","Comedy",546541,"The Unbelievable Truth","R","1990-11-08",90,7.5,"Adrienne Shelly",3877,"Action Features",2,"$1,205.00 ","$2,414.32 ",150000,1093082
"864",1989,2500000,"Larco Productions","USA","Larry Cohen","Comedy",43749,"Wicked Stepmother","PG-13","1989-02-03",90,4.1,"Bette Davis",1370,"Larry Cohen",2,"$1,205.00 ","$2,414.32 ",5e+06,87498
"865",1989,0,"Carolco Pictures","USA","Costa-Gavras","Crime",6263883,"Music Box","PG-13","1990-01-19",124,7.4,"Jessica Lange",5638,"Joe Eszterhas",2,"$1,205.00 ","$2,414.32 ",0,12527766
"866",1989,0,"Lightyear Entertainment","USA","Joyce Chopra","Comedy",3473905,"The Lemon Sisters","PG-13","1990-08-31",93,4.9,"Diane Keaton",618,"Jeremy Pikser",2,"$1,205.00 ","$2,414.32 ",0,6947810
"867",1989,0,"Cineplex-Odeon Films","USA","John D. Hancock","Drama",18587135,"Prancer","G","1989-11-17",103,6.3,"Sam Elliott",3478,"Greg Taylor",2,"$1,205.00 ","$2,414.32 ",0,37174270
"868",1989,1.8e+07,"Paramount Pictures","USA","Joe Pytka","Comedy",4973285,"Let It Ride","PG-13","1989-08-18",90,6.9,"Richard Dreyfuss",4382,"Jay Cronley",2,"$1,205.00 ","$2,414.32 ",3.6e+07,9946570
"869",1989,0,"Kings Road Entertainment","USA","David Hugh Jones","Drama",2049769,"Jacknife","R","1989-03-10",102,6.4,"Robert De Niro",4749,"Stephen Metcalfe",2,"$1,205.00 ","$2,414.32 ",0,4099538
"870",1989,1.8e+07,"Warner Bros.","USA","Norman Jewison","Drama",3531971,"In Country","R","1989-09-29",120,5.9,"Emily Lloyd",2385,"Bobbie Ann Mason",2,"$1,205.00 ","$2,414.32 ",3.6e+07,7063942
"871",1989,3e+06,"American Playhouse","USA","Norman René","Drama",4609953,"Longtime Companion","R","1990-05-01",96,7.5,"Stephen Caffrey",4560,"Craig Lucas",2,"$1,205.00 ","$2,414.32 ",6e+06,9219906
"872",1989,0,"Warner Bros.","USA","Bruce Beresford","Comedy",18699037,"Her Alibi","PG","1989-02-03",94,5.7,"Tom Selleck",5902,"Charlie Peters",2,"$1,205.00 ","$2,414.32 ",0,37398074
"873",1989,0,"Entcorp Communications","Canada","Jim Drake","Comedy",3077361,"Cannonball Fever","PG","1989-04-21",94,4.3,"Peter Boyle",2615,"Michael Short",2,"$1,205.00 ","$2,414.32 ",0,6154722
"874",1989,4e+06,"Incorporated Television Company (ITC)","USA","John Dahl","Action",283694,"Kill Me Again","R","1989-10-27",94,6.3,"Val Kilmer",3576,"John Dahl",2,"$1,205.00 ","$2,414.32 ",8e+06,567388
"875",1989,2300000,"Lorimar Film Entertainment","USA","Michael Herz","Action",792966,"The Toxic Avenger Part II","R","1989-02-24",102,5.1,"Ron Fazio",5067,"Lloyd Kaufman",2,"$1,205.00 ","$2,414.32 ",4600000,1585932
"876",1989,0,"Elrina Investment","South Africa","Jamie Uys","Comedy",6291444,"The Gods Must Be Crazy II","PG","1990-04-13",98,6.8,"N!xau",13810,"Jamie Uys",2,"$1,205.00 ","$2,414.32 ",0,12582888
"877",1989,0,"Paramount Pictures","Canada","Dave Thomas","Comedy",169203,"The Experts","PG-13","1989-01-13",94,4.7,"John Travolta",1990,"Steven Greene",2,"$1,205.00 ","$2,414.32 ",0,338406
"878",1989,0,"Gary Sherman Productions","USA","Gary Sherman","Drama",4347648,"Lisa","PG-13","1989-10-27",95,5.9,"Staci Keanan",1103,"Gary Sherman",2,"$1,205.00 ","$2,414.32 ",0,8695296
"879",1989,1500000,"Incorporated Television Company (ITC)","UK","Jeff Burr","Horror",1519796,"Stepfather II","R","1989-11-03",93,5.6,"Terry O'Quinn",2468,"Carolyn Lefcourt",2,"$1,205.00 ","$2,414.32 ",3e+06,3039592
"880",1989,0,"Columbia Pictures Corporation","USA","Joseph Ruben","Drama",8742750,"True Believer","R","1989-02-17",105,6.7,"James Woods",3633,"Wesley Strick",2,"$1,205.00 ","$2,414.32 ",0,17485500
"881",1990,2.6e+07,"Columbia Pictures Corporation","USA","Joel Schumacher","Drama",61490000,"Flatliners","R","1990-08-10",115,6.6,"Kiefer Sutherland",67242,"Peter Filardi",1.91,"$1,261.00 ","$2,414.32 ",49660000,117445900
"882",1990,2.5e+07,"Warner Bros.","USA","Martin Scorsese","Crime",46836394,"Goodfellas","R","1990-09-21",146,8.7,"Robert De Niro",802599,"Nicholas Pileggi",1.91,"$1,261.00 ","$2,414.32 ",47750000,89457512.54
"883",1990,0,"Bioskop Film","USA","Volker Schlöndorff","Drama",4960385,"The Handmaid's Tale","R","1990-03-09",109,6,"Natasha Richardson",6298,"Margaret Atwood",1.91,"$1,261.00 ","$2,414.32 ",0,9474335.35
"884",1990,2e+07,"Castle Rock Entertainment","USA","Rob Reiner","Crime",61276872,"Misery","R","1990-11-30",107,7.8,"James Caan",147278,"Stephen King",1.91,"$1,261.00 ","$2,414.32 ",38200000,117038825.52
"885",1990,6.5e+07,"Carolco Pictures","USA","Paul Verhoeven","Action",119394840,"El vengador del futuro","R","1990-06-01",113,7.5,"Arnold Schwarzenegger",257253,"Philip K. Dick",1.91,"$1,261.00 ","$2,414.32 ",124150000,228044144.4
"886",1990,1.4e+07,"Touchstone Pictures","USA","Garry Marshall","Comedy",178406268,"Pretty Woman","R","1990-03-23",119,7,"Richard Gere",233319,"J.F. Lawton",1.91,"$1,261.00 ","$2,414.32 ",26740000,340755971.88
"887",1990,1.8e+07,"Hughes Entertainment","USA","Chris Columbus","Comedy",285761243,"Home Alone","PG","1990-11-16",103,7.5,"Macaulay Culkin",350395,"John Hughes",1.91,"$1,261.00 ","$2,414.32 ",34380000,545803974.13
"888",1990,2e+07,"Twentieth Century Fox Film Corporation","USA","Tim Burton","Drama",56362352,"Edward Scissorhands","PG-13","1990-12-14",105,7.9,"Johnny Depp",384404,"Tim Burton",1.91,"$1,261.00 ","$2,414.32 ",38200000,107652092.32
"889",1990,5.4e+07,"Paramount Pictures","USA","Francis Ford Coppola","Crime",66666062,"The Godfather: Part III","R","1990-12-25",162,7.6,"Al Pacino",295736,"Mario Puzo",1.91,"$1,261.00 ","$2,414.32 ",103140000,127332178.42
"890",1990,2.2e+07,"Tig Productions","USA","Kevin Costner","Adventure",184208848,"Dances with Wolves","PG-13","1990-11-21",181,8,"Kevin Costner",201166,"Michael Blake",1.91,"$1,261.00 ","$2,414.32 ",42020000,351838899.68
"891",1990,3e+07,"Paramount Pictures","USA","John McTiernan","Action",122012643,"The Hunt for Red October","PG","1990-03-02",135,7.6,"Sean Connery",152517,"Tom Clancy",1.91,"$1,261.00 ","$2,414.32 ",57300000,233044148.13
"892",1990,1.3e+07,"Universal Pictures","USA","John Lafia","Horror",28501605,"Child's Play 2","R","1990-11-09",84,5.8,"Alex Vincent",34608,"Don Mancini",1.91,"$1,261.00 ","$2,414.32 ",24830000,54438065.55
"893",1990,2.2e+07,"Paramount Pictures","USA","Jerry Zucker","Drama",217631306,"Ghost","PG-13","1990-07-13",127,7,"Patrick Swayze",164846,"Bruce Joel Rubin",1.91,"$1,261.00 ","$2,414.32 ",42020000,415675794.46
"894",1990,1.1e+07,"Universal Pictures","USA","Ron Underwood","Comedy",16667084,"Tremors","PG-13","1990-01-19",96,7.1,"Kevin Bacon",98220,"S.S. Wilson",1.91,"$1,261.00 ","$2,414.32 ",21010000,31834130.44
"895",1990,2.5e+07,"Warner Bros.","USA","John Patrick Shanley","Comedy",39404261,"Joe Versus the Volcano","PG","1990-03-09",102,5.7,"Tom Hanks",29752,"John Patrick Shanley",1.91,"$1,261.00 ","$2,414.32 ",47750000,75262138.51
"896",1990,9500000,"PolyGram Filmed Entertainment","USA","David Lynch","Comedy",14560247,"Wild at Heart","R","1990-08-17",125,7.2,"Nicolas Cage",67407,"Barry Gifford",1.91,"$1,261.00 ","$2,414.32 ",18145000,27810071.77
