Index,Date,Year,Round,Region,wSeed,Winner,WConf,WScore,LSeed,Loser,LConf,LScore,OT
1781,31-Mar-12,2012,4,Final Four,2,Kansas,B12,64,2,Ohio St.,B10,62,
1782,2-Apr-12,2012,Champ,Championship,1,Kentucky,SEC,67,2,Kansas,B12,59,
1783,19-Mar-13,2013,Play-in,Midwest,16,North Carolina A&T,MEAC,73,16,Liberty,BSth,72,
1784,19-Mar-13,2013,Play-in,Midwest,11,Saint Mary's,WCC,67,11,Middle Tennessee,CUSA,54,
1785,20-Mar-13,2013,Play-in,West,13,La Salle,A10,80,13,Boise St.,MWC,71,
1786,20-Mar-13,2013,Play-in,East,16,James Madison,CAA,68,16,Long Island Brooklyn,NA,55,
1787,21-Mar-13,2013,64,South,5,VCU,A10,88,12,Akron,MAC,42,
1788,21-Mar-13,2013,64,West,6,Arizona,P12,81,11,Belmont,OVC,64,
1789,21-Mar-13,2013,64,East,6,Butler,BE,68,11,Bucknell,Pat,56,
1790,21-Mar-13,2013,64,East,3,Marquette,BE,59,14,Davidson,A10,58,
1791,21-Mar-13,2013,64,Midwest,8,Colorado St.,MWC,84,9,Missouri,SEC,72,
1792,21-Mar-13,2013,64,East,4,Syracuse,ACC,81,13,Montana,BSky,34,
1793,21-Mar-13,2013,64,West,14,Harvard,Ivy,68,3,New Mexico,MWC,62,
1794,21-Mar-13,2013,64,Midwest,4,Saint Louis,A10,64,13,New Mexico St.,WAC,44,
1795,21-Mar-13,2013,64,Midwest,1,Louisville,ACC,79,16,North Carolina A&T,MEAC,48,
1796,21-Mar-13,2013,64,Midwest,12,Oregon,P12,68,5,Oklahoma St.,B12,55,
1797,21-Mar-13,2013,64,West,9,Wichita St.,MVC,73,8,Pittsburgh,ACC,55,
1798,21-Mar-13,2013,64,Midwest,6,Memphis,Amer,54,11,Saint Mary's,WCC,52,
1799,21-Mar-13,2013,64,South,4,Michigan,B10,71,13,South Dakota St.,Sum,56,
1800,21-Mar-13,2013,64,West,1,Gonzaga,WCC,64,16,Southern,SWAC,58,
1801,21-Mar-13,2013,64,East,12,California,P12,64,5,UNLV,MWC,61,
1802,21-Mar-13,2013,64,Midwest,3,Michigan St.,B10,65,14,Valparaiso,Horz,54,
1803,22-Mar-13,2013,64,Midwest,2,Duke,ACC,73,15,Albany,AE,61,
1804,22-Mar-13,2013,64,Midwest,7,Creighton,BE,67,10,Cincinnati,Amer,63,
1805,22-Mar-13,2013,64,East,7,Illinois,B10,57,10,Colorado,P12,49,
1806,22-Mar-13,2013,64,South,15,Florida Gulf Coast,ASun,78,2,Georgetown,BE,68,
1807,22-Mar-13,2013,64,West,2,Ohio St.,B10,95,15,Iona,MAAC,70,
1808,22-Mar-13,2013,64,East,1,Indiana,B10,83,16,James Madison,CAA,62,
1809,22-Mar-13,2013,64,West,13,La Salle,A10,63,4,Kansas St.,B12,61,
1810,22-Mar-13,2013,64,East,9,Temple,Amer,76,8,North Carolina St.,ACC,72,
1811,22-Mar-13,2013,64,South,3,Florida,SEC,79,14,Northwestern St.,Slnd,47,
1812,22-Mar-13,2013,64,West,10,Iowa St.,B12,76,7,Notre Dame,ACC,58,
1813,22-Mar-13,2013,64,South,7,San Diego St.,MWC,70,10,Oklahoma,B12,55,
1814,22-Mar-13,2013,64,East,2,Miami FL,ACC,78,15,Pacific,WCC,49,
1815,22-Mar-13,2013,64,South,11,Minnesota,B10,83,6,UCLA,P12,63,
1816,22-Mar-13,2013,64,South,8,North Carolina,ACC,78,9,Villanova,BE,71,
1817,22-Mar-13,2013,64,South,1,Kansas,B12,64,16,Western Kentucky,CUSA,57,
1818,22-Mar-13,2013,64,West,12,Mississippi,SEC,57,5,Wisconsin,B10,46,
1819,23-Mar-13,2013,32,East,3,Marquette,BE,74,6,Butler,BE,72,
1820,23-Mar-13,2013,32,East,4,Syracuse,ACC,66,12,California,P12,60,
1821,23-Mar-13,2013,32,Midwest,1,Louisville,ACC,82,8,Colorado St.,MWC,56,
1822,23-Mar-13,2013,32,West,9,Wichita St.,MVC,76,1,Gonzaga,WCC,70,
1823,23-Mar-13,2013,32,West,6,Arizona,P12,74,14,Harvard,Ivy,51,
1824,23-Mar-13,2013,32,Midwest,3,Michigan St.,B10,70,6,Memphis,Amer,48,
1825,23-Mar-13,2013,32,Midwest,12,Oregon,P12,74,4,Saint Louis,A10,57,
1826,23-Mar-13,2013,32,South,4,Michigan,B10,78,5,VCU,A10,53,
1827,24-Mar-13,2013,32,Midwest,2,Duke,ACC,66,7,Creighton,BE,50,
1828,24-Mar-13,2013,32,East,2,Miami FL,ACC,63,7,Illinois,B10,59,
1829,24-Mar-13,2013,32,West,2,Ohio St.,B10,78,10,Iowa St.,B12,75,
1830,24-Mar-13,2013,32,South,3,Florida,SEC,78,11,Minnesota,B10,64,
1831,24-Mar-13,2013,32,West,13,La Salle,A10,76,12,Mississippi,SEC,74,
1832,24-Mar-13,2013,32,South,1,Kansas,B12,70,8,North Carolina,ACC,58,
1833,24-Mar-13,2013,32,South,15,Florida Gulf Coast,ASun,81,7,San Diego St.,MWC,71,
1834,24-Mar-13,2013,32,East,1,Indiana,B10,58,9,Temple,Amer,52,
1835,28-Mar-13,2013,16,West,2,Ohio St.,B10,73,6,Arizona,P12,70,
1836,28-Mar-13,2013,16,East,4,Syracuse,ACC,61,1,Indiana,B10,50,
1837,28-Mar-13,2013,16,West,9,Wichita St.,MVC,72,13,La Salle,A10,58,
1838,28-Mar-13,2013,16,East,3,Marquette,BE,71,2,Miami FL,ACC,61,
1839,29-Mar-13,2013,16,South,3,Florida,SEC,62,15,Florida Gulf Coast,ASun,50,
1840,29-Mar-13,2013,16,South,4,Michigan,B10,87,1,Kansas,B12,85,1 OT
1841,29-Mar-13,2013,16,Midwest,2,Duke,ACC,71,3,Michigan St.,B10,61,
1842,29-Mar-13,2013,16,Midwest,1,Louisville,ACC,77,12,Oregon,P12,69,
1843,30-Mar-13,2013,8,East,4,Syracuse,ACC,55,3,Marquette,BE,39,
1844,30-Mar-13,2013,8,West,9,Wichita St.,MVC,70,2,Ohio St.,B10,66,
1845,31-Mar-13,2013,8,Midwest,1,Louisville,ACC,85,2,Duke,ACC,63,
1846,31-Mar-13,2013,8,South,4,Michigan,B10,79,3,Florida,SEC,59,
1847,6-Apr-13,2013,4,Final Four,4,Michigan,B10,61,4,Syracuse,ACC,56,
1848,6-Apr-13,2013,4,Final Four,1,Louisville,ACC,72,9,Wichita St.,MVC,68,
1849,8-Apr-13,2013,Champ,,1,Louisville,ACC,82,4,Michigan,B10,76,
1850,18-Mar-14,2014,Play-in,South,16,Albany,AE,71,16,Mount St. Mary's,NEC,64,
1851,18-Mar-14,2014,Play-in,Midwest,12,North Carolina St.,ACC,74,12,Xavier,BE,59,
1852,19-Mar-14,2014,Play-in,Midwest,11,Tennessee,SEC,78,11,Iowa,B10,65,1 OT
1853,19-Mar-14,2014,Play-in,Midwest,16,Cal Poly,BW,81,16,Texas Southern,SWAC,69,
1854,20-Mar-14,2014,64,South,1,Florida,SEC,67,16,Albany,AE,55,
1855,20-Mar-14,2014,64,West,2,Wisconsin,B10,75,15,American,Pat,35,
1856,20-Mar-14,2014,64,Midwest,7,Texas,B12,87,10,Arizona St.,P12,85,
1857,20-Mar-14,2014,64,West,7,Oregon,P12,87,10,BYU,WCC,68,
1858,20-Mar-14,2014,64,East,12,Harvard,Ivy,61,5,Cincinnati,Amer,57,
1859,20-Mar-14,2014,64,South,9,Pittsburgh,ACC,77,8,Colorado,P12,48,
1860,20-Mar-14,2014,64,East,4,Michigan St.,B10,93,13,Delaware,CAA,78,
1861,20-Mar-14,2014,64,Midwest,4,Louisville,ACC,71,13,Manhattan,MAAC,64,
1862,20-Mar-14,2014,64,East,2,Villanova,BE,73,15,Milwaukee,Horz,53,
1863,20-Mar-14,2014,64,West,4,San Diego St.,MWC,73,13,New Mexico St.,WAC,69,1 OT
1864,20-Mar-14,2014,64,Midwest,5,Saint Louis,A10,83,12,North Carolina St.,ACC,80,1 OT
1865,20-Mar-14,2014,64,South,11,Dayton,A10,60,6,Ohio St.,B10,59,
1866,20-Mar-14,2014,64,West,12,North Dakota St.,Sum,80,5,Oklahoma,B12,75,1 OT
1867,20-Mar-14,2014,64,East,7,Connecticut,Amer,89,10,Saint Joseph's,A10,81,1 OT
1868,20-Mar-14,2014,64,South,3,Syracuse,ACC,77,14,Western Michigan,MAC,53,
1869,20-Mar-14,2014,64,Midwest,2,Michigan,B10,57,15,Wofford,SC,40,
1870,21-Mar-14,2014,64,Midwest,1,Wichita St.,MVC,64,16,Cal Poly,BW,37,
1871,21-Mar-14,2014,64,East,1,Virginia,ACC,70,16,Coastal Carolina,SB,59,
1872,21-Mar-14,2014,64,Midwest,14,Mercer,SC,78,3,Duke,ACC,71,
1873,21-Mar-14,2014,64,South,2,Kansas,B12,80,15,Eastern Kentucky,OVC,69,
1874,21-Mar-14,2014,64,East,8,Memphis,Amer,71,9,George Washington,A10,66,
1875,21-Mar-14,2014,64,Midwest,8,Kentucky,SEC,56,9,Kansas St.,B12,49,
1876,21-Mar-14,2014,64,West,3,Creighton,BE,76,14,Louisiana Lafayette,SB,66,
1877,21-Mar-14,2014,64,Midwest,11,Tennessee,SEC,86,6,Massachusetts,A10,67,
1878,21-Mar-14,2014,64,West,6,Baylor,B12,74,11,Nebraska,B10,60,
1879,21-Mar-14,2014,64,South,10,Stanford,P12,58,7,New Mexico,MWC,53,
1880,21-Mar-14,2014,64,East,3,Iowa St.,B12,93,14,North Carolina Central,MEAC,75,
1881,21-Mar-14,2014,64,West,8,Gonzaga,WCC,85,9,Oklahoma St.,B12,77,
1882,21-Mar-14,2014,64,East,6,North Carolina,ACC,79,11,Providence,BE,77,
1883,21-Mar-14,2014,64,South,4,UCLA,P12,76,13,Tulsa,Amer,59,
1884,21-Mar-14,2014,64,South,12,Stephen F. Austin,Slnd,77,5,VCU,A10,75,1 OT
1885,21-Mar-14,2014,64,West,1,Arizona,P12,68,16,Weber St.,BSky,59,
1886,22-Mar-14,2014,32,East,4,Michigan St.,B10,80,12,Harvard,Ivy,73,
1887,22-Mar-14,2014,32,West,4,San Diego St.,MWC,63,12,North Dakota St.,Sum,44,
1888,22-Mar-14,2014,32,West,2,Wisconsin,B10,85,7,Oregon,P12,77,
1889,22-Mar-14,2014,32,South,1,Florida,SEC,61,9,Pittsburgh,ACC,45,
1890,22-Mar-14,2014,32,Midwest,4,Louisville,ACC,66,5,Saint Louis,A10,51,
1891,22-Mar-14,2014,32,South,11,Dayton,A10,55,3,Syracuse,ACC,53,
1892,22-Mar-14,2014,32,Midwest,2,Michigan,B10,79,7,Texas,B12,65,
1893,22-Mar-14,2014,32,East,7,Connecticut,Amer,77,2,Villanova,BE,65,
1894,23-Mar-14,2014,32,West,6,Baylor,B12,85,3,Creighton,BE,55,
1895,23-Mar-14,2014,32,West,1,Arizona,P12,84,8,Gonzaga,WCC,61,
1896,23-Mar-14,2014,32,South,10,Stanford,P12,60,2,Kansas,B12,57,
1897,23-Mar-14,2014,32,East,1,Virginia,ACC,78,8,Memphis,Amer,60,
1898,23-Mar-14,2014,32,Midwest,11,Tennessee,SEC,83,14,Mercer,SC,63,
1899,23-Mar-14,2014,32,East,3,Iowa St.,B12,85,6,North Carolina,ACC,83,
1900,23-Mar-14,2014,32,South,4,UCLA,P12,77,12,Stephen F. Austin,Slnd,60,
1901,23-Mar-14,2014,32,Midwest,8,Kentucky,SEC,78,1,Wichita St.,MVC,76,
1902,27-Mar-14,2014,16,West,2,Wisconsin,B10,69,6,Baylor,B12,52,
1903,27-Mar-14,2014,16,West,1,Arizona,P12,70,4,San Diego St.,MWC,64,
1904,27-Mar-14,2014,16,South,11,Dayton,A10,82,10,Stanford,P12,72,
1905,27-Mar-14,2014,16,South,1,Florida,SEC,79,4,UCLA,P12,68,
1906,28-Mar-14,2014,16,East,7,Connecticut,Amer,81,3,Iowa St.,B12,76,
1907,28-Mar-14,2014,16,Midwest,8,Kentucky,SEC,74,4,Louisville,ACC,69,
1908,28-Mar-14,2014,16,Midwest,2,Michigan,B10,73,11,Tennessee,SEC,71,
1909,28-Mar-14,2014,16,East,4,Michigan St.,B10,61,1,Virginia,ACC,59,
1910,29-Mar-14,2014,8,West,2,Wisconsin,B10,64,1,Arizona,P12,63,1 OT
1911,29-Mar-14,2014,8,South,1,Florida,SEC,62,11,Dayton,A10,52,
1912,30-Mar-14,2014,8,Midwest,8,Kentucky,SEC,75,2,Michigan,B10,72,
1913,30-Mar-14,2014,8,East,7,Connecticut,Amer,60,4,Michigan St.,B10,54,
1914,5-Apr-14,2014,4,Final Four,7,Connecticut,Amer,63,1,Florida,SEC,53,
1915,5-Apr-14,2014,4,Final Four,8,Kentucky,SEC,74,2,Wisconsin,B10,73,
1916,7-Apr-14,2014,Champ,,7,Connecticut,Amer,60,8,Kentucky,SEC,54,
1917,17-Mar-15,2015,Play-in,West,11,Mississippi,SEC,94,11,BYU,WCC,90,
1918,17-Mar-15,2015,Play-in,Midwest,16,Hampton,MEAC,74,16,Manhattan,MAAC,64,
1919,18-Mar-15,2015,Play-in,East,11,Dayton,A10,56,11,Boise St.,MWC,55,
1920,18-Mar-15,2015,Play-in,South,16,Robert Morris,NEC,81,16,North Florida,ASun,77,
1921,19-Mar-15,2015,64,West,14,Georgia St.,SB,57,3,Baylor,B12,56,
1922,19-Mar-15,2015,64,South,4,Georgetown,BE,84,13,Eastern Washington,BSky,74,
1923,19-Mar-15,2015,64,Midwest,1,Kentucky,SEC,79,16,Hampton,MEAC,56,
1924,19-Mar-15,2015,64,West,4,North Carolina,ACC,67,13,Harvard,Ivy,65,
1925,19-Mar-15,2015,64,South,14,UAB,CUSA,60,3,Iowa St.,B12,59,
1926,19-Mar-15,2015,64,East,1,Villanova,BE,93,16,Lafayette,Pat,52,
1927,19-Mar-15,2015,64,East,8,North Carolina St.,ACC,66,9,LSU,SEC,65,
1928,19-Mar-15,2015,64,West,6,Xavier,BE,76,11,Mississippi,SEC,57,
1929,19-Mar-15,2015,64,Midwest,3,Notre Dame,ACC,69,14,Northeastern,CAA,65,
1930,19-Mar-15,2015,64,Midwest,8,Cincinnati,Amer,66,9,Purdue,B10,65,1 OT
1931,19-Mar-15,2015,64,South,11,UCLA,P12,60,6,SMU,Amer,59,
1932,19-Mar-15,2015,64,South,5,Utah,P12,57,12,Stephen F. Austin,Slnd,50,
1933,19-Mar-15,2015,64,Midwest,6,Butler,BE,56,11,Texas,B12,48,
1934,19-Mar-15,2015,64,West,2,Arizona,P12,93,15,Texas Southern,SWAC,72,
1935,19-Mar-15,2015,64,West,10,Ohio St.,B10,75,7,VCU,A10,72,1 OT
1936,19-Mar-15,2015,64,West,5,Arkansas,SEC,56,12,Wofford,SC,53,
1937,20-Mar-15,2015,64,East,3,Oklahoma,B12,69,14,Albany,AE,60,
1938,20-Mar-15,2015,64,East,2,Virginia,ACC,79,15,Belmont,OVC,67,
1939,20-Mar-15,2015,64,Midwest,5,West Virginia,B12,68,12,Buffalo,MAC,62,
1940,20-Mar-15,2015,64,West,1,Wisconsin,B10,86,16,Coastal Carolina,SB,72,
1941,20-Mar-15,2015,64,South,7,Iowa,B10,83,10,Davidson,A10,52,
1942,20-Mar-15,2015,64,East,7,Michigan St.,B10,70,10,Georgia,SEC,63,
1943,20-Mar-15,2015,64,Midwest,7,Wichita St.,MVC,81,10,Indiana,B10,76,
1944,20-Mar-15,2015,64,Midwest,2,Kansas,B12,75,15,New Mexico St.,WAC,56,
1945,20-Mar-15,2015,64,South,2,Gonzaga,WCC,86,15,North Dakota St.,Sum,76,
1946,20-Mar-15,2015,64,West,8,Oregon,P12,79,9,Oklahoma St.,B12,73,
1947,20-Mar-15,2015,64,East,11,Dayton,A10,66,6,Providence,BE,53,
1948,20-Mar-15,2015,64,South,1,Duke,ACC,85,16,Robert Morris,NEC,56,
1949,20-Mar-15,2015,64,South,8,San Diego St.,MWC,76,9,St. John's,BE,64,
1950,20-Mar-15,2015,64,East,4,Louisville,ACC,57,13,UC Irvine,BW,55,
1951,20-Mar-15,2015,64,Midwest,4,Maryland,B10,65,13,Valparaiso,Horz,62,
1952,20-Mar-15,2015,64,East,5,Northern Iowa,MVC,71,12,Wyoming,MWC,54,
1953,21-Mar-15,2015,32,West,4,North Carolina,ACC,87,5,Arkansas,SEC,78,
1954,21-Mar-15,2015,32,Midwest,3,Notre Dame,ACC,67,6,Butler,BE,64,1 OT
1955,21-Mar-15,2015,32,Midwest,1,Kentucky,SEC,64,8,Cincinnati,Amer,51,
1956,21-Mar-15,2015,32,South,5,Utah,P12,75,4,Georgetown,BE,64,
1957,21-Mar-15,2015,32,West,6,Xavier,BE,75,14,Georgia St.,SB,67,
1958,21-Mar-15,2015,32,West,2,Arizona,P12,73,10,Ohio St.,B10,58,
1959,21-Mar-15,2015,32,South,11,UCLA,P12,92,14,UAB,CUSA,75,
1960,21-Mar-15,2015,32,East,8,North Carolina St.,ACC,71,1,Villanova,BE,68,
1961,22-Mar-15,2015,32,East,3,Oklahoma,B12,72,11,Dayton,A10,66,
1962,22-Mar-15,2015,32,South,2,Gonzaga,WCC,87,7,Iowa,B10,69,
1963,22-Mar-15,2015,32,Midwest,7,Wichita St.,MVC,78,2,Kansas,B12,65,
1964,22-Mar-15,2015,32,Midwest,5,West Virginia,B12,69,4,Maryland,B10,59,
1965,22-Mar-15,2015,32,East,4,Louisville,ACC,66,5,Northern Iowa,MVC,53,
1966,22-Mar-15,2015,32,West,1,Wisconsin,B10,72,8,Oregon,P12,65,
1967,22-Mar-15,2015,32,South,1,Duke,ACC,68,8,San Diego St.,MWC,49,
1968,22-Mar-15,2015,32,East,7,Michigan St.,B10,60,2,Virginia,ACC,54,
1969,26-Mar-15,2015,16,West,1,Wisconsin,B10,79,4,North Carolina,ACC,72,
1970,26-Mar-15,2015,16,Midwest,1,Kentucky,SEC,78,5,West Virginia,B12,39,
1971,26-Mar-15,2015,16,Midwest,3,Notre Dame,ACC,81,7,Wichita St.,MVC,70,
1972,26-Mar-15,2015,16,West,2,Arizona,P12,68,6,Xavier,BE,60,
1973,27-Mar-15,2015,16,East,4,Louisville,ACC,75,8,North Carolina St.,ACC,65,
1974,27-Mar-15,2015,16,East,7,Michigan St.,B10,62,3,Oklahoma,B12,58,
1975,27-Mar-15,2015,16,South,2,Gonzaga,WCC,74,11,UCLA,P12,62,
1976,27-Mar-15,2015,16,South,1,Duke,ACC,63,5,Utah,P12,57,
1977,28-Mar-15,2015,8,West,1,Wisconsin,B10,85,2,Arizona,P12,78,
1978,28-Mar-15,2015,8,Midwest,1,Kentucky,SEC,68,3,Notre Dame,ACC,66,
1979,29-Mar-15,2015,8,South,1,Duke,ACC,66,2,Gonzaga,WCC,52,
1980,29-Mar-15,2015,8,East,7,Michigan St.,B10,76,4,Louisville,ACC,70,1 OT
1981,4-Apr-15,2015,4,Final Four,1,Wisconsin,B10,71,1,Kentucky,SEC,64,
1982,4-Apr-15,2015,4,Final Four,1,Duke,ACC,81,7,Michigan St.,B10,61,
1983,6-Apr-15,2015,Champ,,1,Duke,ACC,68,1,Wisconsin,B10,63,
1984,15-Mar-16,2016,Play-in,East,16,Florida Gulf Coast,ASun,96,16,Fairleigh Dickinson,NEC,65,
1985,15-Mar-16,2016,Play-in,South,11,Wichita St.,MVC,70,11,Vanderbilt,SEC,50,
1986,16-Mar-16,2016,Play-in,West,16,Holy Cross,Pat,59,16,Southern,SWAC,55,
1987,16-Mar-16,2016,Play-in,East,11,Michigan,B10,67,11,Tulsa,Amer,62,
1988,17-Mar-16,2016,64,South,11,Wichita St.,MVC,65,6,Arizona,P12,55,
1989,17-Mar-16,2016,64,South,1,Kansas,B12,105,16,Austin Peay,OVC,79,
1990,17-Mar-16,2016,64,West,12,Yale,Ivy,79,5,Baylor,B12,75,
1991,17-Mar-16,2016,64,South,3,Miami FL,ACC,79,14,Buffalo,MAC,72,
1992,17-Mar-16,2016,64,East,5,Indiana,B10,99,12,Chattanooga,SC,74,
1993,17-Mar-16,2016,64,South,9,Connecticut,Amer,74,8,Colorado,P12,67,
1994,17-Mar-16,2016,64,East,1,North Carolina,ACC,83,16,Florida Gulf Coast,ASun,67,
1995,17-Mar-16,2016,64,Midwest,3,Utah,P12,80,14,Fresno St.,MWC,69,
1996,17-Mar-16,2016,64,Midwest,1,Virginia,ACC,81,16,Hampton,MEAC,45,
1997,17-Mar-16,2016,64,Midwest,4,Iowa St.,B12,94,13,Iona,MAAC,81,
1998,17-Mar-16,2016,64,Midwest,12,Arkansas Little Rock,SB,85,5,Purdue,B10,83,2 OT
1999,17-Mar-16,2016,64,Midwest,11,Gonzaga,WCC,68,6,Seton Hall,BE,52,
2000,17-Mar-16,2016,64,East,4,Kentucky,SEC,85,13,Stony Brook,AE,57,
2001,17-Mar-16,2016,64,Midwest,9,Butler,BE,71,8,Texas Tech,B12,61,
2002,17-Mar-16,2016,64,West,4,Duke,ACC,93,13,UNC Wilmington,CAA,85,
2003,17-Mar-16,2016,64,East,9,Providence,BE,70,8,USC,P12,69,
2004,18-Mar-16,2016,64,West,2,Oklahoma,B12,82,15,Cal St. Bakersfield,WAC,68,
2005,18-Mar-16,2016,64,South,13,Hawaii,BW,77,4,California,P12,66,
2006,18-Mar-16,2016,64,West,8,Saint Joseph's,A10,78,9,Cincinnati,Amer,76,
2007,18-Mar-16,2016,64,Midwest,10,Syracuse,ACC,70,7,Dayton,A10,51,
2008,18-Mar-16,2016,64,West,3,Texas A&M,SEC,92,14,Green Bay,Horz,65,
2009,18-Mar-16,2016,64,West,1,Oregon,P12,91,16,Holy Cross,Pat,52,
2010,18-Mar-16,2016,64,East,6,Notre Dame,ACC,70,11,Michigan,B10,63,
2011,18-Mar-16,2016,64,Midwest,15,Middle Tennessee,CUSA,90,2,Michigan St.,B10,81,
2012,18-Mar-16,2016,64,West,10,VCU,A10,75,7,Oregon St.,P12,67,
2013,18-Mar-16,2016,64,East,7,Wisconsin,B10,47,10,Pittsburgh,ACC,43,
2014,18-Mar-16,2016,64,South,5,Maryland,B10,79,12,South Dakota St.,Sum,74,
2015,18-Mar-16,2016,64,South,7,Iowa,B10,72,10,Temple,Amer,70,1 OT
2016,18-Mar-16,2016,64,West,11,Northern Iowa,MVC,75,6,Texas,B12,72,
2017,18-Mar-16,2016,64,South,2,Villanova,BE,86,15,UNC Asheville,BSth,56,
2018,18-Mar-16,2016,64,East,2,Xavier,BE,71,15,Weber St.,BSky,53,
2019,18-Mar-16,2016,64,East,14,Stephen F. Austin,Slnd,70,3,West Virginia,B12,56,
2020,19-Mar-16,2016,32,Midwest,4,Iowa St.,B12,78,12,Arkansas Little Rock,SB,61,
2021,19-Mar-16,2016,32,Midwest,1,Virginia,ACC,77,9,Butler,BE,69,
2022,19-Mar-16,2016,32,South,1,Kansas,B12,73,9,Connecticut,Amer,61,
2023,19-Mar-16,2016,32,East,5,Indiana,B10,73,4,Kentucky,SEC,67,
2024,19-Mar-16,2016,32,East,1,North Carolina,ACC,85,9,Providence,BE,66,
2025,19-Mar-16,2016,32,Midwest,11,Gonzaga,WCC,82,3,Utah,P12,59,
2026,19-Mar-16,2016,32,South,3,Miami FL,ACC,65,11,Wichita St.,MVC,57,
2027,19-Mar-16,2016,32,West,4,Duke,ACC,71,12,Yale,Ivy,64,
2028,20-Mar-16,2016,32,South,5,Maryland,B10,73,13,Hawaii,BW,60,
2029,20-Mar-16,2016,32,South,2,Villanova,BE,87,7,Iowa,B10,68,
2030,20-Mar-16,2016,32,Midwest,10,Syracuse,ACC,75,15,Middle Tennessee,CUSA,50,
2031,20-Mar-16,2016,32,West,3,Texas A&M,SEC,92,11,Northern Iowa,MVC,88,2 OT
2032,20-Mar-16,2016,32,West,1,Oregon,P12,69,8,Saint Joseph's,A10,64,
2033,20-Mar-16,2016,32,East,6,Notre Dame,ACC,76,14,Stephen F. Austin,Slnd,75,
2034,20-Mar-16,2016,32,West,2,Oklahoma,B12,85,10,VCU,A10,81,
2035,20-Mar-16,2016,32,East,7,Wisconsin,B10,66,2,Xavier,BE,63,
2036,24-Mar-16,2016,16,West,1,Oregon,P12,82,4,Duke,ACC,68,
2037,24-Mar-16,2016,16,South,1,Kansas,B12,79,5,Maryland,B10,63,
2038,24-Mar-16,2016,16,South,2,Villanova,BE,92,3,Miami FL,ACC,69,
2039,24-Mar-16,2016,16,West,2,Oklahoma,B12,77,3,Texas A&M,SEC,63,
2040,25-Mar-16,2016,16,Midwest,10,Syracuse,ACC,63,11,Gonzaga,WCC,60,
2041,25-Mar-16,2016,16,East,1,North Carolina,ACC,101,5,Indiana,B10,86,
2042,25-Mar-16,2016,16,Midwest,1,Virginia,ACC,84,4,Iowa St.,B12,71,
2043,25-Mar-16,2016,16,East,6,Notre Dame,ACC,61,7,Wisconsin,B10,56,
2044,26-Mar-16,2016,8,South,2,Villanova,BE,64,1,Kansas,B12,59,
2045,26-Mar-16,2016,8,West,2,Oklahoma,B12,80,1,Oregon,P12,68,
2046,27-Mar-16,2016,8,East,1,North Carolina,ACC,88,6,Notre Dame,ACC,74,
2047,27-Mar-16,2016,8,Midwest,10,Syracuse,ACC,68,1,Virginia,ACC,62,
2048,2-Apr-16,2016,4,Final Four,2,Villanova,BE,95,2,Oklahoma,B12,51,
2049,2-Apr-16,2016,4,Final Four,1,North Carolina,ACC,83,10,Syracuse,ACC,66,
2050,4-Apr-16,2016,Champ,,2,Villanova,BE,77,1,North Carolina,ACC,74,
2051,14-Mar-17,2017,Play-in,East,16,Mount St. Mary's,NEC,67,16,New Orleans,Slnd,66,
2052,14-Mar-17,2017,Play-in,South,11,Kansas St.,B12,95,11,Wake Forest,ACC,88,
2053,15-Mar-17,2017,Play-in,Midwest,16,UC Davis,BW,67,16,North Carolina Central,MEAC,63,
2054,15-Mar-17,2017,Play-in,East,11,USC,P12,75,11,Providence,BE,71,
2055,16-Mar-17,2017,64,West,4,West Virginia,B12,86,13,Bucknell,Pat,80,
2056,16-Mar-17,2017,64,East,4,Florida,SEC,80,13,East Tennessee St.,SC,65,
2057,16-Mar-17,2017,64,West,3,Florida St.,ACC,86,14,Florida Gulf Coast,ASun,80,
2058,16-Mar-17,2017,64,West,11,Xavier,BE,76,6,Maryland,B10,65,
2059,16-Mar-17,2017,64,South,12,Middle Tennessee,CUSA,81,5,Minnesota,B10,72,
2060,16-Mar-17,2017,64,East,1,Villanova,BE,76,16,Mount St. Mary's,NEC,56,
2061,16-Mar-17,2017,64,Midwest,5,Iowa St.,B12,84,12,Nevada,MWC,73,
2062,16-Mar-17,2017,64,West,2,Arizona,P12,100,15,North Dakota,BSky,82,
2063,16-Mar-17,2017,64,West,5,Notre Dame,ACC,60,12,Princeton,Ivy,58,
2064,16-Mar-17,2017,64,West,1,Gonzaga,WCC,66,16,San Diego St.,MWC,46,
2065,16-Mar-17,2017,64,East,5,Virginia,ACC,76,12,UNC Wilmington,CAA,71,
2066,16-Mar-17,2017,64,West,8,Northwestern,B10,68,9,Vanderbilt,SEC,66,
2067,16-Mar-17,2017,64,West,7,Saint Mary's,WCC,85,10,VCU,A10,77,
2068,16-Mar-17,2017,64,Midwest,4,Purdue,B10,80,13,Vermont,AE,70,
2069,16-Mar-17,2017,64,East,8,Wisconsin,B10,84,9,Virginia Tech,ACC,74,
2070,16-Mar-17,2017,64,South,4,Butler,BE,76,13,Winthrop,BSth,64,
2071,17-Mar-17,2017,64,Midwest,11,Rhode Island,A10,84,6,Creighton,BE,72,
2072,17-Mar-17,2017,64,South,10,Wichita St.,MVC,64,7,Dayton,A10,58,
2073,17-Mar-17,2017,64,Midwest,3,Oregon,P12,93,14,Iona,MAAC,77,
2074,17-Mar-17,2017,64,Midwest,2,Louisville,ACC,78,15,Jacksonville St.,OVC,63,
